,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,TEMP,sum,count,average
6617,6618,2010,10,3,17,3,,,,6.0,22.0,6.0,1,6.0
6618,6619,2010,10,3,18,3,,,,8.0,21.0,8.0,1,8.0
6619,6620,2010,10,3,19,3,,,,7.0,20.0,7.0,1,7.0
6620,6621,2010,10,3,20,3,,,,7.0,19.0,7.0,1,7.0
6621,6622,2010,10,3,21,3,,,,8.0,13.0,8.0,1,8.0
6622,6623,2010,10,3,22,3,,,,7.0,16.0,7.0,1,7.0
6623,6624,2010,10,3,23,3,,,,9.0,14.0,9.0,1,9.0
6624,6625,2010,10,4,0,3,,,,23.0,11.0,23.0,1,23.0
6625,6626,2010,10,4,1,3,,,,21.0,11.0,21.0,1,21.0
6626,6627,2010,10,4,2,3,,,,25.0,10.0,25.0,1,25.0
6627,6628,2010,10,4,3,3,,,,22.0,9.0,22.0,1,22.0
6628,6629,2010,10,4,4,3,,,,14.0,9.0,14.0,1,14.0
6629,6630,2010,10,4,5,3,,,,22.0,9.0,22.0,1,22.0
6630,6631,2010,10,4,6,3,,,,27.0,9.0,27.0,1,27.0
6631,6632,2010,10,4,7,3,,,,22.0,9.0,22.0,1,22.0
6632,6633,2010,10,4,8,3,,,,14.0,14.0,14.0,1,14.0
6633,6634,2010,10,4,9,3,,,,19.0,17.0,19.0,1,19.0
6634,6635,2010,10,4,10,3,,,,15.0,19.0,15.0,1,15.0
6635,6636,2010,10,4,11,3,,,,17.0,20.0,17.0,1,17.0
6636,6637,2010,10,4,12,3,,,,21.0,22.0,21.0,1,21.0
6637,6638,2010,10,4,13,3,,,,24.0,23.0,24.0,1,24.0
6638,6639,2010,10,4,14,3,,,,24.0,23.0,24.0,1,24.0
6639,6640,2010,10,4,15,3,,,,26.0,23.0,26.0,1,26.0
6640,6641,2010,10,4,16,3,,,,24.0,23.0,24.0,1,24.0
6641,6642,2010,10,4,17,3,,,,25.0,22.0,25.0,1,25.0
6642,6643,2010,10,4,18,3,,,,27.0,20.0,27.0,1,27.0
6643,6644,2010,10,4,19,3,,,,38.0,17.0,38.0,1,38.0
6644,6645,2010,10,4,20,3,,,,47.0,14.0,47.0,1,47.0
6645,6646,2010,10,4,21,3,,,,41.0,13.0,41.0,1,41.0
6646,6647,2010,10,4,22,3,,,,42.0,13.0,42.0,1,42.0
6647,6648,2010,10,4,23,3,,,,85.0,13.0,85.0,1,85.0
6648,6649,2010,10,5,0,3,,,,88.0,12.0,88.0,1,88.0
6649,6650,2010,10,5,1,3,,,,90.0,11.0,90.0,1,90.0
6650,6651,2010,10,5,2,3,,,,73.0,9.0,73.0,1,73.0
6651,6652,2010,10,5,3,3,,,,57.0,9.0,57.0,1,57.0
6652,6653,2010,10,5,4,3,,,,50.0,10.0,50.0,1,50.0
6653,6654,2010,10,5,5,3,,,,43.0,9.0,43.0,1,43.0
6654,6655,2010,10,5,6,3,,,,52.0,10.0,52.0,1,52.0
6655,6656,2010,10,5,7,3,,,,52.0,10.0,52.0,1,52.0
6656,6657,2010,10,5,8,3,,,,31.0,14.0,31.0,1,31.0
6657,6658,2010,10,5,9,3,,,,38.0,17.0,38.0,1,38.0
6658,6659,2010,10,5,10,3,,,,44.0,19.0,44.0,1,44.0
6659,6660,2010,10,5,11,3,,,,39.0,21.0,39.0,1,39.0
6660,6661,2010,10,5,12,3,,,,43.0,23.0,43.0,1,43.0
6661,6662,2010,10,5,13,3,,,,55.0,25.0,55.0,1,55.0
6662,6663,2010,10,5,14,3,,,,56.0,26.0,56.0,1,56.0
6663,6664,2010,10,5,15,3,,,,60.0,26.0,60.0,1,60.0
6664,6665,2010,10,5,16,3,,,,72.0,25.0,72.0,1,72.0
6665,6666,2010,10,5,17,3,,,,80.0,24.0,80.0,1,80.0
6666,6667,2010,10,5,18,3,,,,99.0,20.0,99.0,1,99.0
6667,6668,2010,10,5,19,3,,,,133.0,18.0,133.0,1,133.0
6668,6669,2010,10,5,20,3,,,,166.0,16.0,166.0,1,166.0
6669,6670,2010,10,5,21,3,,,,152.0,15.0,152.0,1,152.0
6670,6671,2010,10,5,22,3,,,,192.0,16.0,192.0,1,192.0
6671,6672,2010,10,5,23,3,,,,206.0,14.0,206.0,1,206.0
6672,6673,2010,10,6,0,3,,,,260.0,13.0,260.0,1,260.0
6673,6674,2010,10,6,1,3,,,,217.0,13.0,217.0,1,217.0
6674,6675,2010,10,6,2,3,,,,170.0,12.0,170.0,1,170.0
6675,6676,2010,10,6,3,3,,,,151.0,12.0,151.0,1,151.0
6676,6677,2010,10,6,4,3,,,,136.0,12.0,136.0,1,136.0
6677,6678,2010,10,6,5,3,,,,115.0,12.0,115.0,1,115.0
6678,6679,2010,10,6,6,3,,,,144.0,11.0,144.0,1,144.0
6679,6680,2010,10,6,7,3,,,,154.0,11.0,154.0,1,154.0
6680,6681,2010,10,6,8,3,,,,198.0,14.0,198.0,1,198.0
6681,6682,2010,10,6,9,3,,,,252.0,17.0,252.0,1,252.0
6682,6683,2010,10,6,10,3,,,,263.0,19.0,263.0,1,263.0
6683,6684,2010,10,6,11,3,,,,243.0,22.0,243.0,1,243.0
6684,6685,2010,10,6,12,3,,,,217.0,23.0,217.0,1,217.0
6685,6686,2010,10,6,13,3,,,,256.0,24.0,256.0,1,256.0
6686,6687,2010,10,6,14,3,,,,284.0,25.0,284.0,1,284.0
6687,6688,2010,10,6,15,3,,,,252.0,25.0,252.0,1,252.0
6688,6689,2010,10,6,16,3,,,,264.0,24.0,264.0,1,264.0
6689,6690,2010,10,6,17,3,,,,320.0,22.0,320.0,1,320.0
6690,6691,2010,10,6,18,3,,,,372.0,19.0,372.0,1,372.0
6691,6692,2010,10,6,19,3,,,,435.0,17.0,435.0,1,435.0
6692,6693,2010,10,6,20,3,,,,503.0,16.0,503.0,1,503.0
6693,6694,2010,10,6,21,3,,,,534.0,15.0,534.0,1,534.0
6694,6695,2010,10,6,22,3,,,,506.0,15.0,506.0,1,506.0
6695,6696,2010,10,6,23,3,,,,505.0,15.0,505.0,1,505.0
6696,6697,2010,10,7,0,3,,,,465.0,15.0,465.0,1,465.0
6697,6698,2010,10,7,1,3,,,,468.0,14.0,468.0,1,468.0
6698,6699,2010,10,7,2,3,,,,449.0,13.0,449.0,1,449.0
6699,6700,2010,10,7,3,3,,,,418.0,13.0,418.0,1,418.0
6700,6701,2010,10,7,4,3,,,,405.0,12.0,405.0,1,405.0
6701,6702,2010,10,7,5,3,,,,374.0,13.0,374.0,1,374.0
6702,6703,2010,10,7,6,3,,,,388.0,12.0,388.0,1,388.0
6703,6704,2010,10,7,7,3,,,,384.0,13.0,384.0,1,384.0
6704,6705,2010,10,7,8,3,,,,384.0,15.0,384.0,1,384.0
6705,6706,2010,10,7,9,3,,,,381.0,16.0,381.0,1,381.0
6706,6707,2010,10,7,10,3,,,,359.0,18.0,359.0,1,359.0
6707,6708,2010,10,7,11,3,,,,369.0,20.0,369.0,1,369.0
6708,6709,2010,10,7,12,3,,,,355.0,21.0,355.0,1,355.0
6709,6710,2010,10,7,13,3,,,,348.0,22.0,348.0,1,348.0
6710,6711,2010,10,7,14,3,,,,344.0,22.0,344.0,1,344.0
6711,6712,2010,10,7,15,3,,,,330.0,23.0,330.0,1,330.0
6712,6713,2010,10,7,16,3,,,,279.0,23.0,279.0,1,279.0
6713,6714,2010,10,7,17,3,,,,252.0,22.0,252.0,1,252.0
6714,6715,2010,10,7,18,3,,,,287.0,18.0,287.0,1,287.0
6715,6716,2010,10,7,19,3,,,,327.0,17.0,327.0,1,327.0
6716,6717,2010,10,7,20,3,,,,365.0,16.0,365.0,1,365.0
6717,6718,2010,10,7,21,3,,,,391.0,15.0,391.0,1,391.0
6718,6719,2010,10,7,22,3,,,,423.0,14.0,423.0,1,423.0
6719,6720,2010,10,7,23,3,,,,429.0,14.0,429.0,1,429.0
6720,6721,2010,10,8,0,3,,,,439.0,14.0,439.0,1,439.0
6721,6722,2010,10,8,1,3,,,,458.0,14.0,458.0,1,458.0
6722,6723,2010,10,8,2,3,,,,436.0,12.0,436.0,1,436.0
6723,6724,2010,10,8,3,3,,,,431.0,12.0,431.0,1,431.0
6724,6725,2010,10,8,4,3,,,,408.0,12.0,408.0,1,408.0
6725,6726,2010,10,8,5,3,,,,387.0,11.0,387.0,1,387.0
6726,6727,2010,10,8,6,3,,,,349.0,11.0,349.0,1,349.0
6727,6728,2010,10,8,7,3,,,,332.0,12.0,332.0,1,332.0
6728,6729,2010,10,8,8,3,,,,348.0,13.0,348.0,1,348.0
6729,6730,2010,10,8,9,3,,,,350.0,15.0,350.0,1,350.0
6730,6731,2010,10,8,10,3,,,,344.0,17.0,344.0,1,344.0
6731,6732,2010,10,8,11,3,,,,369.0,19.0,369.0,1,369.0
6732,6733,2010,10,8,12,3,,,,406.0,20.0,406.0,1,406.0
6733,6734,2010,10,8,13,3,,,,422.0,22.0,422.0,1,422.0
6734,6735,2010,10,8,14,3,,,,310.0,23.0,310.0,1,310.0
6735,6736,2010,10,8,15,3,,,,175.0,24.0,175.0,1,175.0
6736,6737,2010,10,8,16,3,,,,253.0,24.0,253.0,1,253.0
6737,6738,2010,10,8,17,3,,,,263.0,21.0,263.0,1,263.0
6738,6739,2010,10,8,18,3,,,,223.0,18.0,223.0,1,223.0
6739,6740,2010,10,8,19,3,,,,400.0,16.0,400.0,1,400.0
6740,6741,2010,10,8,20,3,,,,470.0,14.0,470.0,1,470.0
6741,6742,2010,10,8,21,3,,,,459.0,14.0,459.0,1,459.0
6742,6743,2010,10,8,22,3,,,,378.0,14.0,378.0,1,378.0
6743,6744,2010,10,8,23,3,,,,290.0,14.0,290.0,1,290.0
6744,6745,2010,10,9,0,3,,,,290.0,14.0,290.0,1,290.0
6745,6746,2010,10,9,1,3,,,,287.0,13.0,287.0,1,287.0
6746,6747,2010,10,9,2,3,,,,283.0,12.0,283.0,1,283.0
6747,6748,2010,10,9,3,3,,,,283.0,12.0,283.0,1,283.0
6748,6749,2010,10,9,4,3,,,,337.0,12.0,337.0,1,337.0
6749,6750,2010,10,9,5,3,,,,329.0,12.0,329.0,1,329.0
6750,6751,2010,10,9,6,3,,,,311.0,11.0,311.0,1,311.0
6751,6752,2010,10,9,7,3,,,,318.0,11.0,318.0,1,318.0
6752,6753,2010,10,9,8,3,,,,335.0,13.0,335.0,1,335.0
6753,6754,2010,10,9,9,3,,,,324.0,14.0,324.0,1,324.0
6754,6755,2010,10,9,10,3,,,,307.0,16.0,307.0,1,307.0
6755,6756,2010,10,9,11,3,,,,323.0,17.0,323.0,1,323.0
6756,6757,2010,10,9,12,3,,,,350.0,19.0,350.0,1,350.0
6757,6758,2010,10,9,13,3,,,,374.0,20.0,374.0,1,374.0
6758,6759,2010,10,9,14,3,,,,396.0,20.0,396.0,1,396.0
6759,6760,2010,10,9,15,3,,,,435.0,21.0,435.0,1,435.0
6760,6761,2010,10,9,16,3,,,,412.0,21.0,412.0,1,412.0
6761,6762,2010,10,9,17,3,,,,449.0,20.0,449.0,1,449.0
6762,6763,2010,10,9,18,3,,,,429.0,17.0,429.0,1,429.0
6763,6764,2010,10,9,19,3,,,,411.0,16.0,411.0,1,411.0
6764,6765,2010,10,9,20,3,,,,430.0,15.0,430.0,1,430.0
6765,6766,2010,10,9,21,3,,,,431.0,14.0,431.0,1,431.0
6766,6767,2010,10,9,22,3,,,,440.0,14.0,440.0,1,440.0
6767,6768,2010,10,9,23,3,,,,434.0,14.0,434.0,1,434.0
6768,6769,2010,10,10,0,3,,,,438.0,13.0,438.0,1,438.0
6769,6770,2010,10,10,1,3,,,,416.0,12.0,416.0,1,416.0
6770,6771,2010,10,10,2,3,,,,417.0,13.0,417.0,1,417.0
6771,6772,2010,10,10,3,3,,,,394.0,13.0,394.0,1,394.0
6772,6773,2010,10,10,4,3,,,,380.0,12.0,380.0,1,380.0
6773,6774,2010,10,10,5,3,,,,376.0,12.0,376.0,1,376.0
6774,6775,2010,10,10,6,3,,,,385.0,12.0,385.0,1,385.0
6775,6776,2010,10,10,7,3,,,,383.0,13.0,383.0,1,383.0
6776,6777,2010,10,10,8,3,,,,397.0,14.0,397.0,1,397.0
6777,6778,2010,10,10,9,3,,,,392.0,15.0,392.0,1,392.0
6778,6779,2010,10,10,10,3,,,,408.0,16.0,408.0,1,408.0
6779,6780,2010,10,10,11,3,,,,428.0,17.0,428.0,1,428.0
6780,6781,2010,10,10,12,3,,,,420.0,18.0,420.0,1,420.0
6781,6782,2010,10,10,13,3,,,,399.0,18.0,399.0,1,399.0
6782,6783,2010,10,10,14,3,,,,391.0,19.0,391.0,1,391.0
6783,6784,2010,10,10,15,3,,,,393.0,18.0,393.0,1,393.0
6784,6785,2010,10,10,16,3,,,,415.0,17.0,415.0,1,415.0
6785,6786,2010,10,10,17,3,,,,395.0,17.0,395.0,1,395.0
6786,6787,2010,10,10,18,3,,,,420.0,16.0,420.0,1,420.0
6787,6788,2010,10,10,19,3,,,,414.0,16.0,414.0,1,414.0
6788,6789,2010,10,10,20,3,,,,394.0,17.0,394.0,1,394.0
6789,6790,2010,10,10,21,3,,,,348.0,17.0,348.0,1,348.0
6790,6791,2010,10,10,22,3,,,,74.0,16.0,74.0,1,74.0
6791,6792,2010,10,10,23,3,,,,32.0,15.0,32.0,1,32.0
6792,6793,2010,10,11,0,3,,,,17.0,14.0,17.0,1,17.0
6793,6794,2010,10,11,1,3,,,,6.0,13.0,6.0,1,6.0
6794,6795,2010,10,11,2,3,,,,5.0,13.0,5.0,1,5.0
6795,6796,2010,10,11,3,3,,,,4.0,13.0,4.0,1,4.0
6796,6797,2010,10,11,4,3,,,,6.0,14.0,6.0,1,6.0
6797,6798,2010,10,11,5,3,,,,8.0,14.0,8.0,1,8.0
6798,6799,2010,10,11,6,3,,,,16.0,11.0,16.0,1,16.0
6799,6800,2010,10,11,7,3,,,,2.0,12.0,2.0,1,2.0
6800,6801,2010,10,11,8,3,,,,4.0,14.0,4.0,1,4.0
6801,6802,2010,10,11,9,3,,,,7.0,15.0,7.0,1,7.0
6802,6803,2010,10,11,10,3,,,,5.0,16.0,5.0,1,5.0
6803,6804,2010,10,11,11,3,,,,4.0,17.0,4.0,1,4.0
6804,6805,2010,10,11,12,3,,,,7.0,18.0,7.0,1,7.0
6805,6806,2010,10,11,13,3,,,,7.0,18.0,7.0,1,7.0
6806,6807,2010,10,11,14,3,,,,7.0,19.0,7.0,1,7.0
6807,6808,2010,10,11,15,3,,,,10.0,19.0,10.0,1,10.0
6808,6809,2010,10,11,16,3,,,,10.0,19.0,10.0,1,10.0
6809,6810,2010,10,11,17,3,,,,13.0,17.0,13.0,1,13.0
6810,6811,2010,10,11,18,3,,,,17.0,17.0,17.0,1,17.0
6811,6812,2010,10,11,19,3,,,,9.0,15.0,9.0,1,9.0
6812,6813,2010,10,11,20,3,,,,11.0,13.0,11.0,1,11.0
6813,6814,2010,10,11,21,3,,,,21.0,12.0,21.0,1,21.0
6814,6815,2010,10,11,22,3,,,,21.0,10.0,21.0,1,21.0
6815,6816,2010,10,11,23,3,,,,37.0,10.0,37.0,1,37.0
6816,6817,2010,10,12,0,3,,,,30.0,8.0,30.0,1,30.0
6817,6818,2010,10,12,1,3,,,,45.0,8.0,45.0,1,45.0
6818,6819,2010,10,12,2,3,,,,56.0,7.0,56.0,1,56.0
6819,6820,2010,10,12,3,3,,,,42.0,7.0,42.0,1,42.0
6820,6821,2010,10,12,4,3,,,,51.0,7.0,51.0,1,51.0
6821,6822,2010,10,12,5,3,,,,33.0,6.0,33.0,1,33.0
6822,6823,2010,10,12,6,3,,,,48.0,6.0,48.0,1,48.0
6823,6824,2010,10,12,7,3,,,,42.0,7.0,42.0,1,42.0
6824,6825,2010,10,12,8,3,,,,32.0,10.0,32.0,1,32.0
6825,6826,2010,10,12,9,3,,,,29.0,12.0,29.0,1,29.0
6826,6827,2010,10,12,10,3,,,,31.0,14.0,31.0,1,31.0
6827,6828,2010,10,12,11,3,,,,22.0,16.0,22.0,1,22.0
6828,6829,2010,10,12,12,3,,,,24.0,18.0,24.0,1,24.0
6831,6832,2010,10,12,15,3,,,,40.0,20.0,40.0,1,40.0
6832,6833,2010,10,12,16,3,,,,32.0,19.0,32.0,1,32.0
6833,6834,2010,10,12,17,3,,,,45.0,17.0,45.0,1,45.0
6834,6835,2010,10,12,18,3,,,,55.0,15.0,55.0,1,55.0
6835,6836,2010,10,12,19,3,,,,75.0,14.0,75.0,1,75.0
6836,6837,2010,10,12,20,3,,,,107.0,13.0,107.0,1,107.0
6837,6838,2010,10,12,21,3,,,,125.0,12.0,125.0,1,125.0
6838,6839,2010,10,12,22,3,,,,154.0,11.0,154.0,1,154.0
6839,6840,2010,10,12,23,3,,,,168.0,11.0,168.0,1,168.0
6840,6841,2010,10,13,0,3,,,,187.0,10.0,187.0,1,187.0
6841,6842,2010,10,13,1,3,,,,163.0,9.0,163.0,1,163.0
6842,6843,2010,10,13,2,3,,,,143.0,9.0,143.0,1,143.0
6843,6844,2010,10,13,3,3,,,,118.0,8.0,118.0,1,118.0
6844,6845,2010,10,13,4,3,,,,111.0,8.0,111.0,1,111.0
6845,6846,2010,10,13,5,3,,,,99.0,8.0,99.0,1,99.0
6846,6847,2010,10,13,6,3,,,,86.0,7.0,86.0,1,86.0
6847,6848,2010,10,13,7,3,,,,66.0,8.0,66.0,1,66.0
6848,6849,2010,10,13,8,3,,,,56.0,10.0,56.0,1,56.0
6849,6850,2010,10,13,9,3,,,,55.0,13.0,55.0,1,55.0
6850,6851,2010,10,13,10,3,,,,63.0,16.0,63.0,1,63.0
6851,6852,2010,10,13,11,3,,,,67.0,17.0,67.0,1,67.0
6852,6853,2010,10,13,12,3,,,,70.0,19.0,70.0,1,70.0
6853,6854,2010,10,13,13,3,,,,91.0,21.0,91.0,1,91.0
6854,6855,2010,10,13,14,3,,,,107.0,22.0,107.0,1,107.0
6855,6856,2010,10,13,15,3,,,,137.0,22.0,137.0,1,137.0
6856,6857,2010,10,13,16,3,,,,102.0,22.0,102.0,1,102.0
6857,6858,2010,10,13,17,3,,,,114.0,20.0,114.0,1,114.0
6858,6859,2010,10,13,18,3,,,,148.0,18.0,148.0,1,148.0
6859,6860,2010,10,13,19,3,,,,164.0,15.0,164.0,1,164.0
6860,6861,2010,10,13,20,3,,,,193.0,14.0,193.0,1,193.0
6861,6862,2010,10,13,21,3,,,,164.0,15.0,164.0,1,164.0
6862,6863,2010,10,13,22,3,,,,118.0,12.0,118.0,1,118.0
6863,6864,2010,10,13,23,3,,,,41.0,14.0,41.0,1,41.0
6864,6865,2010,10,14,0,3,,,,17.0,15.0,17.0,1,17.0
6865,6866,2010,10,14,1,3,,,,13.0,13.0,13.0,1,13.0
6866,6867,2010,10,14,2,3,,,,13.0,15.0,13.0,1,13.0
6867,6868,2010,10,14,3,3,,,,10.0,11.0,10.0,1,10.0
6868,6869,2010,10,14,4,3,,,,5.0,12.0,5.0,1,5.0
6869,6870,2010,10,14,5,3,,,,2.0,11.0,2.0,1,2.0
6870,6871,2010,10,14,6,3,,,,7.0,9.0,7.0,1,7.0
6871,6872,2010,10,14,7,3,,,,22.0,8.0,22.0,1,22.0
6872,6873,2010,10,14,8,3,,,,12.0,14.0,12.0,1,12.0
6873,6874,2010,10,14,9,3,,,,22.0,16.0,22.0,1,22.0
6874,6875,2010,10,14,10,3,,,,11.0,18.0,11.0,1,11.0
6875,6876,2010,10,14,11,3,,,,16.0,19.0,16.0,1,16.0
6876,6877,2010,10,14,12,3,,,,18.0,19.0,18.0,1,18.0
6877,6878,2010,10,14,13,3,,,,7.0,20.0,7.0,1,7.0
6878,6879,2010,10,14,14,3,,,,17.0,20.0,17.0,1,17.0
6879,6880,2010,10,14,15,3,,,,11.0,20.0,11.0,1,11.0
6880,6881,2010,10,14,16,3,,,,18.0,20.0,18.0,1,18.0
6881,6882,2010,10,14,17,3,,,,21.0,19.0,21.0,1,21.0
6882,6883,2010,10,14,18,3,,,,16.0,18.0,16.0,1,16.0
6883,6884,2010,10,14,19,3,,,,22.0,17.0,22.0,1,22.0
6884,6885,2010,10,14,20,3,,,,13.0,12.0,13.0,1,13.0
6885,6886,2010,10,14,21,3,,,,21.0,12.0,21.0,1,21.0
6886,6887,2010,10,14,22,3,,,,30.0,11.0,30.0,1,30.0
6887,6888,2010,10,14,23,3,,,,19.0,15.0,19.0,1,19.0
6888,6889,2010,10,15,0,3,,,,19.0,14.0,19.0,1,19.0
6889,6890,2010,10,15,1,3,,,,15.0,13.0,15.0,1,15.0
6890,6891,2010,10,15,2,3,,,,18.0,13.0,18.0,1,18.0
6891,6892,2010,10,15,3,3,,,,56.0,12.0,56.0,1,56.0
6892,6893,2010,10,15,4,3,,,,38.0,11.0,38.0,1,38.0
6893,6894,2010,10,15,5,3,,,,18.0,10.0,18.0,1,18.0
6894,6895,2010,10,15,6,3,,,,48.0,11.0,48.0,1,48.0
6895,6896,2010,10,15,7,3,,,,37.0,11.0,37.0,1,37.0
6896,6897,2010,10,15,8,3,,,,19.0,13.0,19.0,1,19.0
6897,6898,2010,10,15,9,3,,,,9.0,14.0,9.0,1,9.0
6898,6899,2010,10,15,10,3,,,,8.0,17.0,8.0,1,8.0
6899,6900,2010,10,15,11,3,,,,23.0,18.0,23.0,1,23.0
6900,6901,2010,10,15,12,3,,,,24.0,19.0,24.0,1,24.0
6901,6902,2010,10,15,13,3,,,,26.0,20.0,26.0,1,26.0
6902,6903,2010,10,15,14,3,,,,31.0,20.0,31.0,1,31.0
6903,6904,2010,10,15,15,3,,,,46.0,20.0,46.0,1,46.0
6904,6905,2010,10,15,16,3,,,,67.0,20.0,67.0,1,67.0
6905,6906,2010,10,15,17,3,,,,73.0,19.0,73.0,1,73.0
6906,6907,2010,10,15,18,3,,,,67.0,18.0,67.0,1,67.0
6907,6908,2010,10,15,19,3,,,,71.0,19.0,71.0,1,71.0
6908,6909,2010,10,15,20,3,,,,64.0,18.0,64.0,1,64.0
6909,6910,2010,10,15,21,3,,,,77.0,12.0,77.0,1,77.0
6910,6911,2010,10,15,22,3,,,,71.0,9.0,71.0,1,71.0
6911,6912,2010,10,15,23,3,,,,111.0,8.0,111.0,1,111.0
6912,6913,2010,10,16,0,3,,,,125.0,9.0,125.0,1,125.0
6913,6914,2010,10,16,1,3,,,,133.0,7.0,133.0,1,133.0
6914,6915,2010,10,16,2,3,,,,134.0,6.0,134.0,1,134.0
6915,6916,2010,10,16,3,3,,,,143.0,6.0,143.0,1,143.0
6916,6917,2010,10,16,4,3,,,,123.0,5.0,123.0,1,123.0
6917,6918,2010,10,16,5,3,,,,97.0,6.0,97.0,1,97.0
6918,6919,2010,10,16,6,3,,,,73.0,5.0,73.0,1,73.0
6919,6920,2010,10,16,7,3,,,,37.0,6.0,37.0,1,37.0
6920,6921,2010,10,16,8,3,,,,34.0,11.0,34.0,1,34.0
6921,6922,2010,10,16,9,3,,,,63.0,15.0,63.0,1,63.0
6922,6923,2010,10,16,10,3,,,,106.0,16.0,106.0,1,106.0
6923,6924,2010,10,16,11,3,,,,123.0,16.0,123.0,1,123.0
6924,6925,2010,10,16,12,3,,,,79.0,17.0,79.0,1,79.0
6925,6926,2010,10,16,13,3,,,,50.0,18.0,50.0,1,50.0
6926,6927,2010,10,16,14,3,,,,46.0,18.0,46.0,1,46.0
6927,6928,2010,10,16,15,3,,,,45.0,18.0,45.0,1,45.0
6928,6929,2010,10,16,16,3,,,,47.0,18.0,47.0,1,47.0
6929,6930,2010,10,16,17,3,,,,49.0,16.0,49.0,1,49.0
6930,6931,2010,10,16,18,3,,,,53.0,15.0,53.0,1,53.0
6931,6932,2010,10,16,19,3,,,,49.0,13.0,49.0,1,49.0
6932,6933,2010,10,16,20,3,,,,46.0,13.0,46.0,1,46.0
6933,6934,2010,10,16,21,3,,,,32.0,13.0,32.0,1,32.0
6934,6935,2010,10,16,22,3,,,,32.0,11.0,32.0,1,32.0
6935,6936,2010,10,16,23,3,,,,23.0,11.0,23.0,1,23.0
6936,6937,2010,10,17,0,3,,,,31.0,11.0,31.0,1,31.0
6937,6938,2010,10,17,1,3,,,,27.0,10.0,27.0,1,27.0
6938,6939,2010,10,17,2,3,,,,24.0,10.0,24.0,1,24.0
6939,6940,2010,10,17,3,3,,,,20.0,9.0,20.0,1,20.0
6940,6941,2010,10,17,4,3,,,,23.0,8.0,23.0,1,23.0
6941,6942,2010,10,17,5,3,,,,34.0,8.0,34.0,1,34.0
6942,6943,2010,10,17,6,3,,,,34.0,8.0,34.0,1,34.0
6943,6944,2010,10,17,7,3,,,,44.0,8.0,44.0,1,44.0
6944,6945,2010,10,17,8,3,,,,41.0,8.0,41.0,1,41.0
6945,6946,2010,10,17,9,3,,,,39.0,8.0,39.0,1,39.0
6946,6947,2010,10,17,10,3,,,,38.0,8.0,38.0,1,38.0
6947,6948,2010,10,17,11,3,,,,40.0,9.0,40.0,1,40.0
6948,6949,2010,10,17,12,3,,,,46.0,9.0,46.0,1,46.0
6949,6950,2010,10,17,13,3,,,,47.0,9.0,47.0,1,47.0
6950,6951,2010,10,17,14,3,,,,44.0,9.0,44.0,1,44.0
6951,6952,2010,10,17,15,3,,,,51.0,9.0,51.0,1,51.0
6952,6953,2010,10,17,16,3,,,,64.0,9.0,64.0,1,64.0
6953,6954,2010,10,17,17,3,,,,59.0,9.0,59.0,1,59.0
6954,6955,2010,10,17,18,3,,,,64.0,8.0,64.0,1,64.0
6955,6956,2010,10,17,19,3,,,,62.0,8.0,62.0,1,62.0
6956,6957,2010,10,17,20,3,,,,73.0,8.0,73.0,1,73.0
6957,6958,2010,10,17,21,3,,,,80.0,8.0,80.0,1,80.0
6958,6959,2010,10,17,22,3,,,,89.0,8.0,89.0,1,89.0
6959,6960,2010,10,17,23,3,,,,81.0,8.0,81.0,1,81.0
6960,6961,2010,10,18,0,3,,,,73.0,8.0,73.0,1,73.0
6961,6962,2010,10,18,1,3,,,,92.0,8.0,92.0,1,92.0
6962,6963,2010,10,18,2,3,,,,86.0,8.0,86.0,1,86.0
6963,6964,2010,10,18,3,3,,,,90.0,8.0,90.0,1,90.0
6964,6965,2010,10,18,4,3,,,,80.0,8.0,80.0,1,80.0
6965,6966,2010,10,18,5,3,,,,71.0,8.0,71.0,1,71.0
6966,6967,2010,10,18,6,3,,,,83.0,8.0,83.0,1,83.0
6967,6968,2010,10,18,7,3,,,,77.0,8.0,77.0,1,77.0
6968,6969,2010,10,18,8,3,,,,69.0,8.0,69.0,1,69.0
6969,6970,2010,10,18,9,3,,,,64.0,8.0,64.0,1,64.0
6970,6971,2010,10,18,10,3,,,,66.0,8.0,66.0,1,66.0
6971,6972,2010,10,18,11,3,,,,71.0,8.0,71.0,1,71.0
6972,6973,2010,10,18,12,3,,,,75.0,8.0,75.0,1,75.0
6973,6974,2010,10,18,13,3,,,,79.0,7.0,79.0,1,79.0
6974,6975,2010,10,18,14,3,,,,75.0,6.0,75.0,1,75.0
6975,6976,2010,10,18,15,3,,,,68.0,6.0,68.0,1,68.0
6976,6977,2010,10,18,16,3,,,,64.0,6.0,64.0,1,64.0
6977,6978,2010,10,18,17,3,,,,50.0,6.0,50.0,1,50.0
6978,6979,2010,10,18,18,3,,,,47.0,6.0,47.0,1,47.0
6979,6980,2010,10,18,19,3,,,,47.0,6.0,47.0,1,47.0
6980,6981,2010,10,18,20,3,,,,41.0,6.0,41.0,1,41.0
6981,6982,2010,10,18,21,3,,,,38.0,7.0,38.0,1,38.0
6982,6983,2010,10,18,22,3,,,,39.0,6.0,39.0,1,39.0
6983,6984,2010,10,18,23,3,,,,42.0,7.0,42.0,1,42.0
6984,6985,2010,10,19,0,3,,,,43.0,7.0,43.0,1,43.0
